scan_index,t,x,y,theta,true_x,true_y,true_theta,position_error_m,heading_error_rad,ess,beams,mean_log_likelihood,best_particle,best_particle_weight,candidate_cluster_mass,candidate_cluster_count,selected_cluster_mass,selected_switched,previous_cluster_mass,previous_cluster_count,hypothesis_switches,true_nearest_particle_weight,true_nearest_particle_rank,true_cluster_mass,true_cluster_count
426,102.4,-5.662636199243076,11.583677400509686,0.056566155736716195,-10.686957,11.7,0.0,5.025667165269789,0.056566155736716195,1731.602485938476,56,-13.846893333333334,1072,0.00203990311315107,0.2385236444376152,240,0.9979597099971069,0,0.9979597099971069,2602,20,7.927406161747966e-149,2955,0.0,0
428,103.0,-5.443760256595815,11.599232822571107,0.06774281078111412,-10.478261,11.7,0.0,5.035509086416614,0.06774281078111413,710.0391527354456,56,-15.076733333333332,1072,0.017398052948124954,0.43024689143448197,240,0.9826019470500423,0,0.9826019470500423,2602,20,1.5391117351955914e-295,2955,0.0,0
430,103.6,-5.22232721827674,11.615742388719728,0.04647896391732746,-10.269565,11.7,0.0,5.0479410228640145,0.04647896391732746,1337.6111534261768,56,-13.738326666666671,1200,0.004499745259803878,0.06694567915925592,50,0.933054320840744,0,0.933054320840744,2861,20,8.000787819993843e-156,2958,8.000787819993843e-156,1
432,104.2,-5.005541386800072,11.626842519625338,0.009708971519232,-10.06087,11.7,0.0,5.055857929607266,0.009708971519232,520.4868427029447,56,-15.019113333333337,1239,0.01107458984552724,0.24674327328034332,194,0.7532567266754921,0,0.7532567266754921,2716,20,5.5717914598205e-39,2915,5.5717914598205e-39,1
434,104.8,-2.387095238833928,11.675979401130272,0.008974567472485217,-9.852174,11.7,0.0,7.4651174069523405,0.008974567472485217,1365.256483203314,56,-12.13562,1036,0.002067422699569181,0.5196073085114422,714,0.5196073085114422,1,0.4803926914885578,2197,21,2.431102822246909e-27,2912,0.0,0
436,105.4,-2.1811192583971044,11.67738396049204,-0.019748447946483366,-9.643478,11.7,0.0,7.4623930125409625,0.019748447946483366,994.1113880879536,56,-13.396300000000004,953,0.002982046851075453,0.7803328120250654,1510,0.7803328120250654,0,0.7803328120250654,1510,21,5.903873547440237e-97,2936,5.903873547440237e-97,1
438,106.0,-1.9680449847291248,11.678682449697941,0.0027310745291914745,-9.434783,11.7,0.0,7.466768446030861,0.002731074529191475,1577.5052541068264,56,-11.90762,776,0.0012273939347451305,0.8566898977878002,2275,0.8566898977878002,0,0.8566898977878002,2275,21,1.143877245993056e-115,2948,0.0,0
440,106.6,-1.7553869431005784,11.682670710589619,0.0105552898392071,-9.226087,11.7,0.0,7.470720155676324,0.0105552898392071,2111.149204589986,56,-10.543533333333334,560,0.0008809498217623012,0.9028186548138063,2495,0.9028186548138063,0,0.9028186548138063,2495,21,2.2466420770134237e-17,2911,2.2466420770134237e-17,1
442,107.2,-1.5470371111598362,11.686285758220336,-0.009371287192746913,-9.017391,11.7,0.0,7.4703664772845615,0.009371287192746913,1069.5768819589018,56,-11.821726666666667,2516,0.0031960932660278617,0.939420159028387,2495,0.939420159028387,0,0.939420159028387,2495,21,3.3012850884914836e-31,2911,3.3012850884914836e-31,1
444,107.8,-1.3358675121959025,11.689455867230883,0.004201412710828214,-8.808696,11.7,0.0,7.472835926666149,0.004201412710828214,1957.1560015289613,56,-10.571686666666668,2584,0.0008684136707533583,0.9576004100199835,2734,0.9576004100199835,0,0.9576004100199835,2734,21,3.118718563926204e-103,2949,0.0,0
446,108.4,-1.1251859973598157,11.693067023549785,0.007589767335250503,-8.6,11.7,0.0,7.474817217847418,0.0075897673352505034,1245.0460126431997,56,-11.444340000000002,761,0.0015979523076678484,0.9723347713855952,2734,0.9723347713855952,0,0.9723347713855952,2734,21,2.7619697144703708e-176,2942,0.0,0
448,109.0,-0.9166369141908963,11.696947793146194,0.00937415078413077,-8.391304,11.7,0.0,7.474667708978416,0.00937415078413077,2198.511146094232,56,-9.497660000000002,215,0.0006878539215882913,0.9803084027154716,2832,0.9803084027154716,0,0.9803084027154716,2832,21,2.2452763843811722e-244,2991,0.0,0
450,109.6,-0.7050123562495232,11.700045178095582,0.00871673023112052,-8.182609,11.7,0.0,7.4775966438869546,0.00871673023112052,1511.2118556852172,56,-10.046153333333335,1717,0.0013051490272035318,0.9801611089692706,2832,0.9801611089692706,0,0.9801611089692706,2832,21,0.0,2993,0.0,0
452,110.2,-0.5084716077279201,11.70152274850522,-0.022721060364634723,-7.973913,11.7,0.0,7.465441547571872,0.022721060364634723,1021.6347564526011,56,-11.145600000000002,2077,0.0030873338115702115,0.981137888230764,2856,0.981137888230764,0,0.981137888230764,2856,21,1.0514576116111559e-213,2987,0.0,0
454,110.8,-0.3010678351674996,11.701343913124028,-0.002902632112437971,-7.765217,11.7,0.0,7.464149285817654,0.002902632112437971,1492.0842190404142,56,-12.076006666666668,2330,0.0013180337780627962,0.9717645766740566,2855,0.9717645766740566,0,0.9717645766740566,2855,21,1.391959480503096e-233,2985,0.0,0
456,111.4,-0.13251791961427775,11.702494387500892,0.002759287084352197,-7.556522,11.7,0.0,7.424004499429729,0.002759287084352197,1885.1974138548583,56,-9.81016666666667,38,0.0009624409831300995,0.9599147739443383,2831,0.9599147739443383,0,0.9599147739443383,2831,21,4.076582731482005e-74,2937,0.0,0
458,112.0,0.07294052669548104,11.704548603882866,0.0054372647603214384,-7.347826,11.7,0.0,7.420767920742529,0.0054372647603214384,1283.4949093033813,56,-10.463006666666667,1751,0.0017761952142605652,0.9616695937921229,2831,0.9616695937921229,0,0.9616695937921229,2831,21,0.0,2984,0.0,0
460,112.6,0.27494825325727856,11.706701730227365,0.00394485968915793,-7.13913,11.7,0.0,7.414081282169122,0.00394485968915793,2205.955872546546,56,-9.791666666666666,595,0.0007113403851184408,0.9598399694923164,2800,0.9598399694923164,0,0.9598399694923164,2800,21,2.8799334729942937e-72,2932,2.8799334729942937e-72,1
462,113.2,0.4500148462475638,11.708755870897146,0.005413540432847303,-6.930435,11.7,0.0,7.380455040053483,0.005413540432847303,1410.4279964982509,56,-10.761913333333336,2142,0.0015940353569455174,0.9510819421162742,2800,0.9510819421162742,0,0.9510819421162742,2800,21,3.8677433473897466e-137,2929,3.8677433473897466e-137,1
464,113.8,0.5746784263359451,11.71267023223058,0.04408819088580004,-6.721739,11.7,0.0,7.296428427259712,0.04408819088580004,816.6057285832442,56,-13.244513333333332,168,0.0039001874029158303,0.8840873821614202,2768,0.8840873821614202,0,0.8840873821614202,2768,21,1.238742338675972e-186,2978,0.0,0
466,114.4,-1.4175201862165654,11.711605435856937,-0.03849634969180332,-6.513043,11.7,0.0,5.095536029892132,0.03849634969180332,70.98219761744518,56,-16.440520000000003,2988,0.03001076342802631,0.9245510465531257,340,0.9245510465531257,1,0.0754489517074409,2571,22,9.54333543938405e-24,2915,9.54333543938405e-24,3
468,115.0,-1.2294212677981038,11.712355875476144,-0.008042320766895178,-6.304348,11.7,0.0,5.074941773545406,0.008042320766895178,1266.7443220982439,56,-11.868073333333333,2091,0.001261172422532585,0.9946009481072116,2688,0.9946009481072116,0,0.9946009481072116,2688,22,1.4414602488021122e-163,2972,0.0,0
470,115.6,-1.023013501624392,11.713074163356207,-0.002359829236758648,-6.095652,11.7,0.0,5.072655346950926,0.002359829236758648,2075.9966598385577,56,-10.761486666666668,559,0.0007291401758709414,0.9997266380756351,2895,0.9997266380756351,0,0.9997266380756351,2895,22,2.5856329159521658e-160,2969,0.0,0
472,116.2,-0.8184576233898095,11.713103291596715,0.0022102245617080882,-5.886957,11.7,0.0,5.068516314164191,0.0022102245617080882,1449.9942826301556,56,-11.088133333333333,1357,0.0013978013406660329,0.9999947601821116,2895,0.9999947601821116,0,0.9999947601821116,2895,22,0.0,2994,0.0,0
474,116.8,-0.6065768169347212,11.715553741913087,0.038462281103429787,-5.678261,11.7,0.0,5.071708032965031,0.03846228110342979,1017.8462485569846,56,-11.649906666666666,443,0.0023215490952622295,0.9999999962643917,2910,0.9999999962643917,0,0.9999999962643917,2910,22,3.5022081693117657e-46,2923,0.0,0
476,117.4,-0.4004521914731769,11.721578189292075,0.044039980589023545,-5.469565,11.7,0.0,5.06915873531534,0.04403998058902355,2079.9215529762478,56,-11.345546666666667,1473,0.0009760355702388537,0.9999999999425044,2910,0.9999999999425044,0,0.9999999999425044,2910,22,5.67700892111435e-11,2911,5.67700892111435e-11,1
478,118.0,-0.1906776127525874,11.725805969276102,0.020414644171408813,-5.26087,11.7,0.0,5.070258059680187,0.020414644171408813,1343.428289065079,56,-11.518220000000001,1201,0.0020981602021647853,0.9999999999999999,2910,0.9999999999999999,0,0.9999999999999999,2910,22,5.583619720090066e-18,2911,5.583619720090066e-18,1
480,118.6,-0.07436969625980908,11.726637545191373,0.003871597122801764,-5.052174,11.7,0.0,4.977875575498868,0.003871597122801764,1530.9657707336648,56,-11.502539999999998,1440,0.0013591483498576798,0.9999999999992396,2911,0.9999999999992396,0,0.9999999999992396,2911,22,2.748948622814949e-113,2953,0.0,0
482,119.2,0.1301023697740103,11.726399931631823,0.0015372851910413353,-4.843478,11.7,0.0,4.9736504351423365,0.0015372851910413353,2239.573439223474,56,-9.590513333333334,490,0.0006484876918390919,0.9999999859182943,2911,0.9999999859182943,0,0.9999999859182943,2911,22,1.6274683175676602e-34,2916,1.6274683175676602e-34,2
484,119.8,0.3418316546555451,11.725544939696036,0.00017253443495863325,-4.634783,11.7,0.0,4.976680215251569,0.00017253443495863325,1589.798710298656,56,-10.198393333333334,2137,0.001117990970530336,0.9999999999991174,2911,0.9999999999991174,0,0.9999999999991174,2911,22,3.368252813239733e-66,2916,3.368252813239733e-66,2
486,120.4,0.5464098650570108,11.724798070073769,-6.275894866509756e-06,-4.426087,11.7,0.0,4.972558699229319,6.275894866509756e-06,2260.678279439374,56,-10.141413333333334,1167,0.0006503187462395809,0.9999999999999938,2912,0.9999999999999938,0,0.9999999999999938,2912,22,7.53160785202618e-231,2986,0.0,0
488,121.0,0.7417058312680032,11.723936260424914,0.0015299236364776888,-4.217391,11.7,0.0,4.959154597958757,0.0015299236364776888,1547.1857058583014,56,-11.334686666666666,1606,0.0012151892741052485,0.9999999999999998,2911,0.9999999999999998,0,0.9999999999999998,2911,22,0.0,2981,0.0,0
490,121.6,0.6239814037852365,11.721997877572331,-0.002924871419736341,-4.008696,11.7,0.0,4.632729631023161,0.002924871419736341,86.90222712043318,56,-17.251506666666668,1132,0.054398081743702295,0.9999999999995559,2911,0.9999999999995559,0,0.9999999999995559,2911,22,1.0127385284505273e-48,2921,0.0,0
492,122.2,0.6769542082367008,11.722933235419879,-0.00705648670468969,-3.8,11.7,0.0,4.47701294569662,0.00705648670468969,447.1201628681779,56,-13.752800000000002,729,0.013389483920490164,0.9999999999999998,2911,0.9999999999999998,0,0.9999999999999998,2911,22,9.398934317520766e-75,2935,0.0,0
494,122.8,0.8269982358518017,11.722463631506422,-0.0049653745395200136,-3.591304,11.7,0.0,4.418359340532805,0.0049653745395200136,1574.3865710739929,56,-10.856246666666665,425,0.0021988253969612496,0.999999995679229,2911,0.999999995679229,0,0.999999995679229,2911,22,1.4238568182178897e-67,2930,0.0,0
496,123.4,0.9608479042770673,11.7206850066624,-0.00543085944821674,-3.382609,11.7,0.0,4.343506158486798,0.005430859448216741,1176.2916624682985,56,-11.279073333333331,355,0.00450233533633122,0.9999999681762116,2910,0.9999999681762116,0,0.9999999681762116,2910,22,5.747808043590577e-82,2941,0.0,0
498,124.0,1.0823531893634348,11.717733430483644,-0.005641934999877537,-3.173913,11.7,0.0,4.2563031317418005,0.005641934999877537,940.7655025871142,56,-12.497459999999997,426,0.005564829140094361,0.9999999979340795,2910,0.9999999979340795,0,0.9999999979340795,2910,22,6.294851761531117e-12,2913,6.294851761531117e-12,1
500,124.6,1.1768433326294554,11.714738716805694,-0.005094361946849216,-2.965217,11.7,0.0,4.142086554976309,0.005094361946849215,638.5316544176579,56,-13.841673333333329,477,0.009999048626951073,0.9999999999999458,2911,0.9999999999999458,0,0.9999999999999458,2911,22,1.8509354903924825e-70,2926,0.0,0
502,125.2,1.5074612486831618,11.716344919949528,0.003801597330327727,-2.756522,11.7,0.0,4.264014575662092,0.003801597330327727,547.6719954864863,56,-13.291106666666664,2984,0.009346830928519085,1.0000000000000002,2912,1.0000000000000002,1,1.0,2911,23,8.426373860620101e-48,2918,0.0,0
504,125.8,1.7490111926708458,11.718223992818832,0.0025259243182694474,-2.547826,11.7,0.0,4.296875838819845,0.0025259243182694474,1929.3788304991022,56,-10.420546666666668,2781,0.0011053257755728211,0.9999999999999895,2911,0.9999999999999895,0,0.9999999999999895,2911,23,8.081137509956893e-84,2945,8.081137509956893e-84,1
506,126.4,2.000598892054949,11.716652515378588,-0.03141748885589586,-2.33913,11.7,0.0,4.33976084165993,0.03141748885589587,604.9897173059103,56,-13.246006666666666,2439,0.006037045476976351,1.0,2911,1.0,0,1.0,2911,23,1.3566222056248797e-145,2940,0.0,0
508,127.0,2.0803222211559875,11.712012501576805,-0.034830435930469784,-2.130435,11.7,0.0,4.21077435582951,0.034830435930469784,338.9068686082213,56,-14.306046666666662,963,0.014865079650638421,1.0,2910,1.0,0,1.0,2910,23,5.124948080532953e-63,2925,5.124948080532953e-63,1
510,127.6,2.2800831842076335,11.70899738889123,-0.013780596883393505,-1.921739,11.7,0.0,4.201831817279968,0.013780596883393505,416.207328199072,56,-14.94097999999999,641,0.0198369240786805,0.9999982920388786,2910,0.9999982920388786,0,0.9999982920388786,2910,23,1.168965254026062e-45,2919,1.1689652540281311e-45,2
512,128.1,2.3160965075725306,11.707964963718982,-0.004876380274575052,-1.747826,11.7,0.0,4.063930312911585,0.004876380274575052,1119.3582101023599,56,-12.752,727,0.0022791653192700957,0.9999519825461408,2910,0.9999519825461408,0,0.9999519825461408,2910,23,2.0814663217571886e-200,2979,0.0,0
514,128.7,2.4670031446746554,11.709540841154592,0.013798752855674586,-1.53913,11.7,0.0,4.006144505695068,0.013798752855674586,1099.817602543155,56,-11.483646666666663,45,0.004592536294336522,0.3536072366433635,240,0.9942749058372229,0,0.9942749058372229,2909,23,0.004592536294336522,1,0.004592536294336522,1
516,129.3,-0.3767650002414544,11.837202958044953,-0.06846927045995825,-1.330435,11.7,0.0,0.9634890347771218,0.06846927045995825,4.497351774993695,56,-21.842699999999994,54,0.3505083088928343,0.9821963479071321,14,0.9821963479071321,1,0.017719777084738528,2894,24,0.3505083088928343,1,0.9821963479071321,13
518,129.9,-0.16593726667286085,11.821552962307987,-0.047124634235958994,-1.121739,11.7,0.0,0.9634999097441632,0.047124634235958994,1346.738507372727,56,-11.953566666666669,13,0.0022809698544224008,0.9999981204950512,2857,0.9999981204950512,0,0.9999981204950512,2857,24,0.00014728301475291426,1725,0.9999981204950512,2857
520,130.5,0.06028838910161724,11.806557444285877,-0.033392141590206606,-0.913043,11.7,0.0,0.9791468132732812,0.033392141590206606,1649.6838041457995,56,-11.766473333333337,2984,0.0026112182363891624,0.9999999999992378,2910,0.9999999999992378,0,0.9999999999992378,2910,24,0.000367812077458013,1102,0.9999999999992378,2910
522,131.1,0.286325078689638,11.79332590493968,-0.02716091873293792,-0.704348,11.7,0.0,0.9950592310878866,0.02716091873293792,1797.0727304714117,56,-10.303513333333335,1342,0.0012496855203614158,0.9999999999999208,2911,0.9999999999999208,0,0.9999999999999208,2911,24,7.015080030273894e-05,2514,0.998956174911131,2910
524,131.7,0.5134399021864802,11.774944538354953,-0.06899803958228391,-0.495652,11.693478,-0.062419,1.0123750608988094,0.00657903958228391,540.975713259758,56,-14.015606666666667,56,0.007067527321387118,1.0,2911,1.0,0,1.0,2911,24,1.4343056468880097e-05,1916,0.9938637436311037,2907
526,132.3,0.7437123126969878,11.753107107012035,-0.07319529345781191,-0.286957,11.680435,-0.062419,1.033228177738514,0.010776293457811906,1929.7128833362412,56,-9.532340000000001,722,0.001387488571602854,0.9999536949676995,2910,0.9999536949676995,0,0.9999536949676995,2910,24,0.00017333924167345238,2023,0.9777713111703483,2868
528,132.9,0.8611803261550561,11.73787166749264,-0.0832406650385207,-0.078261,11.667391,-0.062419,0.9420814878651309,0.0208216650385207,686.2834025646425,56,-11.545626666666669,37,0.009230191030609033,0.9999034331973787,2910,0.9999034331973787,0,0.9999034331973787,2910,24,0.0010644728978094235,240,0.9990834337900016,2856
530,133.5,1.049121484959272,11.718116452544514,-0.0798879465366,0.130435,11.654348,-0.062419,0.9208969937982991,0.0174689465366,1918.4958591837544,56,-10.327333333333334,2137,0.001321012085447668,0.999999999999988,2910,0.999999999999988,0,0.999999999999988,2910,24,0.00020564542608955173,1911,0.9998539244433403,2907
532,134.1,1.266578307883581,11.70700994640721,-0.009427034107449129,0.33913,11.65,0.0,0.9291988472794566,0.009427034107449129,1183.8058653792407,56,-10.965786666666666,2180,0.002812991737390735,0.9999999999999998,2910,0.9999999999999998,0,0.9999999999999998,2910,24,0.00047437771487544075,794,0.9991773480361517,2900
534,134.7,1.4128426200194233,11.705805368030216,-0.012002828306253642,0.547826,11.65,0.0,0.8668148545167043,0.012002828306253642,1584.933793077297,56,-10.512673333333336,2227,0.0024660770922165873,0.9999999996253865,2910,0.9999999996253865,0,0.9999999996253865,2910,24,0.0019014726526674472,5,0.9999376912396831,2904
536,135.3,1.7441117779629924,11.693724177045882,-0.010296880083521635,0.756522,11.65,0.0,0.9885572179673426,0.010296880083521635,650.4455332792567,56,-12.721546666666667,420,0.007364311639382127,0.9999924270875291,2911,0.9999924270875291,0,0.9999924270875291,2910,24,8.908322514314372e-07,2827,0.9999924270875291,2910
538,135.9,1.8143174232079775,11.695301631804018,-0.013103793341626388,0.965217,11.65,0.0,0.8503080421447707,0.013103793341626388,545.8627091381156,56,-12.52029333333333,2796,0.012019691088878235,0.9999839725719453,2910,0.9999839725719453,0,0.9999839725719453,2910,24,0.005621205985298535,9,0.9999661653691099,2882
540,136.5,1.954746224034849,11.648421739437769,-0.2543214165767628,1.166667,11.608333,-0.244979,0.7890982007235089,0.009342416576762824,1379.236351196082,56,-11.912659999999999,2261,0.002296620673018917,1.0,2910,1.0,0,1.0,2910,24,0.0009914753128670419,181,1.0,2910
542,137.1,2.0982930672571194,11.598546620239302,-0.2493250867684387,1.366667,11.558333,-0.244979,0.7327303989482555,0.0043460867684387006,1638.8163972788814,56,-10.911526666666667,2618,0.0019471068476423295,0.9999999999998345,2910,0.9999999999998345,0,0.9999999999998345,2910,24,0.0010063647726018636,122,0.9999999999998345,2910
544,137.7,2.25434517467393,11.549020118287975,-0.24595895893820172,1.566667,11.508333,-0.244979,0.6888807687237666,0.0009799589382017138,1706.8961683043415,56,-11.937973333333332,2294,0.0016617270559928278,0.9999999999843356,2910,0.9999999999843356,0,0.9999999999843356,2910,24,0.0007617456716156437,283,0.9999999999843356,2910
546,138.3,2.419471732968535,11.499749719589985,-0.25014451509577795,1.766667,11.458333,-0.244979,0.6541172402923773,0.0051655150957779505,614.3536570760623,56,-12.897639999999999,2783,0.008280250850517064,0.9999999999999941,2910,0.9999999999999941,0,0.9999999999999941,2910,24,0.0008640481901425081,313,0.9999999999999941,2910
548,138.9,2.6003655110185084,11.397777793970402,-0.5140058556065781,1.945833,11.366667,-0.519146,0.6552714624349688,0.005140144393421919,1113.8998178062545,56,-13.16408666666667,2184,0.002011542587906828,0.9999954883760631,2910,0.9999954883760631,0,0.9999954883760631,2910,24,5.83615430427098e-05,1763,0.9999954883760631,2910
550,139.5,2.7317545447254252,11.300016516213633,-0.516735955498465,2.120833,11.266667,-0.519146,0.6118311237926548,0.0024100445015350362,1460.7974760616883,56,-11.342833333333333,2738,0.002349091714199776,0.9999999299256255,2911,0.9999999299256255,0,0.9999999299256255,2911,24,7.1120037666485335e-06,2778,0.9999999299256255,2911
552,140.1,2.8669887051658733,11.202315130778734,-0.5161243229077556,2.295833,11.166667,-0.519146,0.5722670956568652,0.0030216770922444343,1550.1438750962202,56,-10.942686666666665,1982,0.0024907581230593765,0.999973415125771,2910,0.999973415125771,0,0.999973415125771,2910,24,8.147876304941481e-05,2319,0.999973415125771,2910
554,140.7,3.057555783806756,11.092003362339236,-0.505154900538117,2.470833,11.066667,-0.519146,0.5872695771913736,0.013991099461883039,1961.2366425427426,56,-10.874373333333335,1412,0.0008493443739220922,0.9996269318126749,2909,0.9996269318126749,0,0.9996269318126749,2909,24,2.5714365897260814e-06,2870,0.9996269318126749,2909
556,141.3,3.2558653425468083,11.082791858537416,0.013100758609941143,2.673913,11.05,0.0,0.5828754884038745,0.013100758609941143,1111.9266908181207,56,-11.78298,2338,0.002215727927198062,0.9999819904069015,2909,0.9999819904069015,0,0.9999819904069015,2910,24,1.2074448707182237e-08,2855,0.9999819904069015,2909
558,141.9,3.450229931773087,11.081818732545187,0.009968486174228337,2.882609,11.05,0.0,0.5685120525791247,0.009968486174228337,2237.201360704578,56,-11.222426666666665,1205,0.0008827706723698134,0.999999737349623,2910,0.999999737349623,0,0.999999737349623,2910,24,0.00042969061627130746,1032,0.999999737349623,2910
560,142.5,3.630049725677858,11.08061838801251,-0.005675490970119903,3.091304,11.05,0.0,0.539615087465729,0.005675490970119902,1121.8629483726784,56,-12.664573333333333,1205,0.0033957416459561808,1.0,2910,1.0,0,1.0,2910,24,0.0006456628532503663,556,1.0,2910
562,143.1,3.7674949925994907,11.081456088757399,-0.0005710290696820142,3.3,11.05,0.0,0.46855208208427734,0.0005710290696820143,1378.0025312825824,56,-12.494320000000002,1410,0.002950178350323609,0.9999994781520873,2910,0.9999994781520873,0,0.9999994781520873,2910,24,0.002950178350323609,1,0.9999994781520873,2910
564,143.7,3.9052932918046612,11.080423524842523,0.003350594344934043,3.508696,11.05,0.0,0.39776249537963626,0.0033505943449340424,1523.1185055745934,56,-12.183513333333336,352,0.0022636147777672687,0.9999999999997339,2911,0.9999999999997339,0,0.9999999999997339,2911,24,0.0022636147777672687,1,0.9999999999997339,2911
566,144.3,4.074918746914525,11.082056767661673,0.023099156418493413,3.717391,11.05,0.0,0.35896201214988066,0.023099156418493413,1443.2018444770138,56,-11.129853333333333,454,0.0017730097558013615,0.9998738536974968,2911,0.9998738536974968,0,0.9998738536974968,2911,24,0.0005670422457711551,686,0.9998738536974968,2911
568,144.9,4.256164573512786,11.083907352449769,0.012902220983159018,3.926087,11.05,0.0,0.3318145763619214,0.012902220983159018,2150.4094207247385,56,-11.303466666666667,1322,0.0008722098871401993,0.9999994774161914,2910,0.9999994774161914,0,0.9999994774161914,2910,24,0.0004982141931130336,727,0.9999994774161914,2910
570,145.5,4.410483266351552,11.082453215231562,0.008957544354076707,4.134783,11.05,0.0,0.27760376086282174,0.008957544354076707,950.798943361801,56,-12.976753333333335,936,0.0035176348475857095,0.9999999999999999,2910,0.9999999999999999,0,0.9999999999999999,2910,24,0.001017948009363741,279,0.9999999999999999,2910
572,146.1,4.584128801404199,11.082331142172025,0.006076367470542648,4.343478,11.05,0.0,0.24281291351703413,0.006076367470542648,1922.5949139607965,56,-12.199733333333334,1034,0.0011276789128969265,0.9999999999999996,2910,0.9999999999999996,0,0.9999999999999996,2910,24,0.0009609445815732849,24,0.9999999999999996,2910
574,146.7,4.742891655322717,11.081646442469085,0.0039011285462556807,4.552174,11.05,0.0,0.19332542867596028,0.0039011285462556807,787.4563650291929,56,-13.742900000000002,1021,0.0041228873217344,1.0,2910,1.0,0,1.0,2910,24,0.0025006575671724174,38,1.0,2910
576,147.3,4.893421188813006,11.082712090579015,0.00799859796986036,4.76087,11.05,0.0,0.13652801370338227,0.00799859796986036,1645.4387541996332,56,-13.085980000000001,37,0.0013267420208915495,0.9999999999998885,2910,0.9999999999998885,0,0.9999999999998885,2910,24,0.0013267420208915495,4,0.9999999999998885,2910
578,147.9,5.044829115912428,11.038523135671898,-0.5548859955795656,4.958333,11.0125,-0.571337,0.09032597443777907,0.016451004420434345,1681.7876582138736,56,-13.902626666666668,972,0.001296846038038663,1.0,2911,1.0,0,1.0,2910,24,0.0011734348206490677,19,1.0,2911
580,148.5,5.238011227532628,10.931290339777064,-0.46151274886291027,5.133333,10.9,-0.571337,0.10925482452842332,0.10982425113708971,51.6335052618479,56,-24.570326666666666,69,0.07480856761217462,1.0,2910,1.0,0,1.0,2911,24,2.3818032852413564e-08,1882,1.0,2911
582,149.1,-10.0529746304734,0.3825298949298083,1.0249125579420892,5.308333,10.7875,-0.571337,18.55352190300927,1.5962495579420892,1.1015106611685557,56,-25.548679999999997,2011,0.9528042239583943,0.986763174181556,240,0.986763174181556,1,0.04717429512950977,2911,25,1.373696253714017e-10,2831,0.04717429512950977,2911
584,149.7,-10.506573612090614,0.17931896806732694,1.0689551071786303,5.483333,10.675,-0.571337,19.126851120543876,1.6402921071786303,2150.3700512570717,56,-16.674213333333334,111,0.0008942402092954733,0.9994567024084924,2774,0.9994567024084924,0,0.9994567024084924,2774,25,0.00036357093761962275,1258,0.0005432975915075452,138
586,150.3,-10.36280140849949,0.3328485296050889,0.4497244741879931,5.625,10.5375,-1.19029,18.96693716734073,1.6400144741879932,1183.50476144414,56,-21.91959333333333,2668,0.002713953308376955,0.9994465088980533,2756,0.9994465088980533,0,0.9994465088980533,2757,25,0.0002889234101649353,1213,0.000431229670071081,138
588,150.9,-5.54969479028718,1.082518790685465,0.22318854622167703,5.7,10.35,-1.19029,14.575384757858453,1.413478546221677,14.395253070800178,56,-406.74736,165,0.24386717152386816,1.0,240,1.0,1,0.6770205821179225,89,26,0.032350313056272506,3,0.03235638925309139,15
590,151.5,4.5490672592700525,1.5217087792221367,-2.0048310304214496,5.775,10.1625,-1.19029,8.727323988821857,0.8145410304214495,123.43890802146527,56,-391.40569999999997,2750,0.010783303975619399,0.9631536672269092,125,0.9631536672269092,1,0.0,0,27,2.4627161003800786e-12,238,5.2332953097003124e-08,106
592,152.1,4.493034984852693,1.3905958186052154,-1.9966025071244933,5.85,9.975,-1.19029,8.690992417548298,0.8063125071244932,945.8372643907688,56,-272.90244,540,0.0011951795097412078,0.9724543468786248,921,0.9724543468786248,0,0.9724543468786248,921,27,9.679383888102174e-23,1045,1.961691182511317e-09,8
594,152.7,4.52707678510627,1.331141932932146,-1.899308227585006,5.929167,9.7875,-1.134169,8.571805453296541,0.765139227585006,16.082513454651732,56,-395.18872000000005,1458,0.07223033394075874,0.9936827690161205,25,0.9936847185988685,0,0.9936847185988685,24,27,1.2364479335690344e-31,237,8.314124362624173e-10,14
596,153.3,4.5585098539499835,1.3910075209564567,-1.7776632494870486,6.016667,9.6,-1.134169,8.337492415802858,0.6434942494870487,198.39659051661755,56,-379.6879666666666,8,0.008636411589035092,0.9564267401600479,237,0.9564267401600479,0,0.9564267401600479,237,27,4.948012162750147e-97,914,5.1618510201628055e-36,11
598,153.9,4.509640322443498,1.1739379354589898,-1.7918208731625924,6.104167,9.4125,-1.134169,8.39144923220856,0.6576518731625924,2339.1728608608514,56,-28.33901333333333,57,0.0005976274197424027,0.9777966035773471,2742,0.9777966035773471,0,0.9777966035773471,2742,27,3.014977367750756e-219,2940,0.0,0
600,154.5,4.493063165183564,1.0192185131020444,-1.7858248917827095,6.191667,9.225,-1.134169,8.379743719134273,0.6516558917827096,653.1451750384068,56,-248.60308,1019,0.0034548490259625887,0.9974979965565991,1108,0.9974979965703771,0,0.9974979965703771,1110,27,5.542452700282236e-93,1556,2.618599460089341e-66,4
602,155.1,4.799614720827349,0.919891630776161,-2.0622459189188014,6.2625,9.033333,-1.385448,8.244268566213309,0.6767979189188014,47.15947836392425,56,-373.6403066666666,912,0.027726965466764824,0.05231857778738967,15,0.525438054481939,0,0.525438054481939,31,27,3.038980778912578e-22,192,3.0390022569897194e-22,14
