t,x,y,theta
64.435,-2.417334,7.629345,3.139986
64.539,-2.441907,7.632366,3.139242
64.636,-2.464502,7.635305,3.138559
64.739,-2.487907,7.638714,3.137895
64.836,-2.511059,7.641862,3.137331
64.939,-2.534599,7.644123,3.136836
65.036,-2.556770,7.646578,3.136430
65.139,-2.579159,7.649554,3.135943
65.235,-2.601545,7.652236,3.135178
65.339,-2.624751,7.654043,3.135004
65.436,-2.646191,7.655701,3.134496
65.539,-2.668351,7.657894,3.134403
65.636,-2.690396,7.659828,3.134340
65.739,-2.712332,7.661670,3.134276
65.836,-2.734314,7.661668,3.134459
65.940,-2.756335,7.662502,3.134916
66.036,-2.778421,7.664304,3.134701
66.139,-2.800456,7.665501,3.135020
66.236,-2.822123,7.665169,3.135042
66.340,-2.843830,7.666651,3.134922
66.436,-2.865492,7.667401,3.134975
66.539,-2.887379,7.667523,3.135760
66.636,-2.908903,7.666670,3.136312
66.739,-2.930218,7.666880,3.136855
66.836,-2.951496,7.667319,3.137319
66.940,-2.971493,7.667445,3.137754
67.037,-2.992354,7.667120,3.138368
67.140,-3.014436,7.667387,3.138431
67.237,-3.034434,7.667478,3.138884
67.339,-3.053645,7.667201,3.139235
67.437,-3.075241,7.668047,3.139413
67.540,-3.097482,7.667195,3.140089
67.637,-3.118905,7.667127,3.140746
67.740,-3.140439,7.667849,3.140960
67.837,-3.161058,7.668019,3.141186
67.940,-3.181056,7.668733,3.141267
68.037,-3.203168,7.668365,-3.141571
68.140,-3.224516,7.668862,-3.141269
68.237,-3.245058,7.668780,-3.140986
68.340,-3.266553,7.669150,-3.140590
68.437,-3.288536,7.668858,-3.140234
68.540,-3.309714,7.669402,-3.139941
68.637,-3.328924,7.669501,-3.139819
68.740,-3.348923,7.670042,-3.139645
68.837,-3.369974,7.670569,-3.139463
68.941,-3.391826,7.670206,-3.139204
69.038,-3.412225,7.670103,-3.138920
69.140,-3.433345,7.669950,-3.138493
69.237,-3.454421,7.669694,-3.137924
69.341,-3.475307,7.668079,-3.137456
69.438,-3.496422,7.667989,-3.136968
69.541,-3.517238,7.668906,-3.136909
69.638,-3.538010,7.669624,-3.136854
69.740,-3.558744,7.669059,-3.136661
69.837,-3.579581,7.669749,-3.136521
69.941,-3.599582,7.670568,-3.136470
70.038,-3.620345,7.671385,-3.136320
70.140,-3.641591,7.670497,-3.136265
70.238,-3.661577,7.669851,-3.136165
70.341,-3.682268,7.669826,-3.136073
70.437,-3.702912,7.669725,-3.135966
70.541,-3.722719,7.669142,-3.135913
70.638,-3.743894,7.668358,-3.135835
